FIRMA;GRUPPE;HR;FRACHTBRIEF;STATUS;ERF_ART;DATUM;ABSENDER;ABS_NAME;ABS_STRASSE;ABS_LAND;ABS_PLZ;ABS_ORT;ABW_LAD;ABS_BEM;EMPFAENGER;EMPF_NAME;EMPF_STRASSE;EMPF_LAND;EMPF_PLZ;EMPF_ORT;ABW_ENTL;EMPF_BEM;ABL_STELLE;ZEICHEN;ANZAHL1;VERP1;ANZAHL2;VERP2;PAL_KLASSE;LG;PAL_BUH;INHALT;BRUTTO;TARA;LM;LMJ;RM;LAGERO;UNR;GGVS;IMO;ADR;HL_BEREICH;HL_UNTERN;HLU_NAME;HL_REISE;HL_DATUM;HL_LKW;VL_BEREICH;VL_UNTERN;VLU_NAME;VL_REISE;VL_DATUM;VL_LKW;FRANKATUR;TRART;ID
1;VW;H;8762118;F;FBR;12.06.2013;168912;Farmingtons Automotive GmbH;Beekebreite 18-20;D;49124;Georgsmarienhütte;;;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;J96C9;;;;54;523679;;;;;;162;0;0;5,67;;;;;;FV;600922;;104;13.06.2013;PD430ED;NV;602646;;065;12.06.2013;BS-XX780;01;GSV;905
1;VW;H;8762119;F;FBR;12.06.2013;168912;Farmingtons Automotive GmbH;Beekebreite 18-20;D;49124;Georgsmarienhütte;;;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;J96K9;;4;523502;;;;;;;;200;0,56;0,56;3,84;;;;;;FV;600922;;104;13.06.2013;PD430ED;NV;602646;;065;12.06.2013;BS-XX780;01;GSV;906
1;VW;H;8762119;F;FBR;12.06.2013;168912;Farmingtons Automotive GmbH;Beekebreite 18-20;D;49124;Georgsmarienhütte;;;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;J96K9;;8;523503;;;;;;;;400;1,12;1,12;7,68;;;;;;FV;600922;;104;13.06.2013;PD430ED;NV;602646;;065;12.06.2013;BS-XX780;01;GSV;907
1;VW;H;8762120;;FBR;12.06.2013;174040;Böllhoff Verbindungstechnik GmbH;Archimedesstr. 1-4;D;33649;Bielefeld;;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J75I8;;2;VW0012;;;;;;;;96;0,34;0,34;0,396;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;037;12.06.2013;WOB-HC177;01;GSV;908
1;VW;H;8762120;;FBR;12.06.2013;174040;Böllhoff Verbindungstechnik GmbH;Archimedesstr. 1-4;D;33649;Bielefeld;;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J75I8;;;;2;001210;;;;;;14;0;0;0,106;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;037;12.06.2013;WOB-HC177;01;GSV;909
1;VW;H;8762120;;FBR;12.06.2013;174040;Böllhoff Verbindungstechnik GmbH;Archimedesstr. 1-4;D;33649;Bielefeld;;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J75I8;;;;20;006280;;;;;;60;0;0;1,32;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;037;12.06.2013;WOB-HC177;01;GSV;910
1;VW;H;8762121;F;FBR;12.06.2013;174040;Böllhoff Verbindungstechnik GmbH;Archimedesstr. 1-4;D;33649;Bielefeld;;;533001;Volkswagen Poznan Sp. z.o.o.;UL. Rabowicka 10/16;PL;62-020;Swarzedz;;;O01T4;;1;VW0012;;;;;;;;48;0,17;0,17;0,198;;;;;;FV;600012;;060;13.06.2013;PO-672TV;NV;605840;;037;12.06.2013;WOB-HC177;01;GSV;911
1;VW;H;8762121;F;FBR;12.06.2013;174040;Böllhoff Verbindungstechnik GmbH;Archimedesstr. 1-4;D;33649;Bielefeld;;;533001;Volkswagen Poznan Sp. z.o.o.;UL. Rabowicka 10/16;PL;62-020;Swarzedz;;;O01T4;;19;003147;;;;;;;;19;0;0;0,171;;;;;;FV;600012;;060;13.06.2013;PO-672TV;NV;605840;;037;12.06.2013;WOB-HC177;01;GSV;912
1;VW;H;8762121;F;FBR;12.06.2013;174040;Böllhoff Verbindungstechnik GmbH;Archimedesstr. 1-4;D;33649;Bielefeld;;;533001;Volkswagen Poznan Sp. z.o.o.;UL. Rabowicka 10/16;PL;62-020;Swarzedz;;;O01T4;;;;1;001210;;;;;;7;0;0;0,053;;;;;;FV;600012;;060;13.06.2013;PO-672TV;NV;605840;;037;12.06.2013;WOB-HC177;01;GSV;913
1;VW;H;8762121;F;FBR;12.06.2013;174040;Böllhoff Verbindungstechnik GmbH;Archimedesstr. 1-4;D;33649;Bielefeld;;;533001;Volkswagen Poznan Sp. z.o.o.;UL. Rabowicka 10/16;PL;62-020;Swarzedz;;;O01T4;;;;20;003147;;;;;;20;0;0;0,18;;;;;;FV;600012;;060;13.06.2013;PO-672TV;NV;605840;;037;12.06.2013;WOB-HC177;01;GSV;914
1;VW;H;8764461;A;AVI;13.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;528081;Logistikzentrum Glauchau;Am Schafteich 2;D;08371;Glauchau;;;C0560;1;1;GT00070;;;;;;;145;1;0,17;0,17;1,199;;;;;;FV;600915;;248;13.06.2013;KM-RM230;NV;;;;13.06.2013;;01;GSV;915
1;VW;H;8764462;A;AVI;13.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;528081;Logistikzentrum Glauchau;Am Schafteich 2;D;08371;Glauchau;;;C0576;1;24;114999;;;;;;;3744;1;6,4;4,8;34,56;;;;;;FV;600915;;248;13.06.2013;KM-RM230;NV;;;;13.06.2013;;01;GSV;916
1;VW;H;8764463;A;AVI;13.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;528081;Logistikzentrum Glauchau;Am Schafteich 2;D;08371;Glauchau;;;C0860;1;1;VW0012;;;;;;;95;1;0,17;0,17;0,198;;;;;;FV;600915;;248;13.06.2013;KM-RM230;NV;;;;13.06.2013;;01;GSV;917
1;VW;H;8764463;A;AVI;13.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;528081;Logistikzentrum Glauchau;Am Schafteich 2;D;08371;Glauchau;;;C0860;1;5;006280;;;;;;;0;1;0;0;0,33;;;;;;FV;600915;;248;13.06.2013;KM-RM230;NV;;;;13.06.2013;;01;GSV;918
1;VW;H;8764463;A;AVI;13.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;528081;Logistikzentrum Glauchau;Am Schafteich 2;D;08371;Glauchau;;;C0860;2;1;001210;;;;;;;0;1;0;0;0,053;;;;;;FV;600915;;248;13.06.2013;KM-RM230;NV;;;;13.06.2013;;01;GSV;919
1;VW;H;8764464;A;AVI;13.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;528081;Logistikzentrum Glauchau;Am Schafteich 2;D;08371;Glauchau;;;C0875;1;7;114999;;;;;;;1295;1;2,4;1,6;10,08;;;;;;FV;600915;;248;13.06.2013;KM-RM230;NV;;;;13.06.2013;;01;GSV;920
1;VW;H;8764465;A;AVI;13.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;528081;Logistikzentrum Glauchau;Am Schafteich 2;D;08371;Glauchau;;;C0875;1;2;114888;;;;;;;214;1;0,34;0,34;2,444;;;;;;FV;600915;;248;13.06.2013;KM-RM230;NV;;;;13.06.2013;;01;GSV;921
1;VW;H;8764467;A;AVI;13.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;528081;Logistikzentrum Glauchau;Am Schafteich 2;D;08371;Glauchau;;;C0875;1;9;114888;;;;;;;720;1;1,53;1,53;10,998;;;;;;FV;600915;;248;13.06.2013;KM-RM230;NV;;;;13.06.2013;;01;GSV;922
1;VW;H;8764468;A;AVI;13.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;528081;Logistikzentrum Glauchau;Am Schafteich 2;D;08371;Glauchau;;;C0875;1;10;114999;;;;;;;940;1;3,2;2,4;14,4;;;;;;FV;600915;;248;13.06.2013;KM-RM230;NV;;;;13.06.2013;;01;GSV;923
1;VW;H;8766616;;FBR;12.06.2013;163887;Mubea Fahrwerksfedern GmbH;Schlachtwiese 4;D;57439;Attendorn;;;560030;Modulmontage Györ Rudolph Modulcent;Hütöhaz 25;H;9010;Györ;;;303U1;5922050;1;111940;;;;;;Automobilteile;559;127;0,13;0,13;0,91;;;;;;FV;604046;;107;13.06.2013;CJ90NAG;NV;600079;;088;12.06.2013;GS-BL129;01;GSV;924
1;VW;H;8766616;;FBR;12.06.2013;163887;Mubea Fahrwerksfedern GmbH;Schlachtwiese 4;D;57439;Attendorn;;;560030;Modulmontage Györ Rudolph Modulcent;Hütöhaz 25;H;9010;Györ;;;303U1;5922054;1;111940;;;;;;Automobilteile;;127;0,13;0,13;0,91;;;;;;FV;604046;;107;13.06.2013;CJ90NAG;NV;600079;;088;12.06.2013;GS-BL129;01;GSV;925
1;VW;H;8766619;;FBR;12.06.2013;100000;Schnellecke Transportlogistik GmbH;Hansestrasse 60;D;38112;Braunschweig;;;560030;Modulmontage Györ Rudolph Modulcent;Hütöhaz 25;H;9010;Györ;;;303U1;87173945;5;0000PAL;;;0;;;Automobilteile;906;125;0,125;0,1;0,72;;;;;;FV;604046;;107;13.06.2013;CJ90NAG;NV;600079;;088;12.06.2013;GS-BL129;01;GSV;926
1;VW;H;8766619;;FBR;12.06.2013;100000;Schnellecke Transportlogistik GmbH;Hansestrasse 60;D;38112;Braunschweig;;;560030;Modulmontage Györ Rudolph Modulcent;Hütöhaz 25;H;9010;Györ;;;303U1;87173945;;;5;0014SCH;;;;Automobilteile;;5;0;;1,92;;;;;;FV;604046;;107;13.06.2013;CJ90NAG;NV;600079;;088;12.06.2013;GS-BL129;01;GSV;927
1;VW;H;8766620;;FBR;12.06.2013;164837;Veritas;Otto-Keiner-Str.81;D;98554;Benshausen;;;560030;Modulmontage Györ Rudolph Modulcent;Hütöhaz 25;H;9010;Györ;;;303U1;812500;1;VW0012;;;;;;Automobilteile;126;48;0,17;0,17;0,198;;;;;;FV;604046;;107;13.06.2013;CJ90NAG;NV;600079;;088;12.06.2013;GS-BL129;01;GSV;928
1;VW;H;8766620;;FBR;12.06.2013;164837;Veritas;Otto-Keiner-Str.81;D;98554;Benshausen;;;560030;Modulmontage Györ Rudolph Modulcent;Hütöhaz 25;H;9010;Györ;;;303U1;812500;;;5;006147;;;;Automobilteile;;9,5;0;;0,175;;;;;;FV;604046;;107;13.06.2013;CJ90NAG;NV;600079;;088;12.06.2013;GS-BL129;01;GSV;929
1;VW;H;8766620;;FBR;12.06.2013;164837;Veritas;Otto-Keiner-Str.81;D;98554;Benshausen;;;560030;Modulmontage Györ Rudolph Modulcent;Hütöhaz 25;H;9010;Györ;;;303U1;812500;;;1;001210;;;;Automobilteile;;7;0;;0,053;;;;;;FV;604046;;107;13.06.2013;CJ90NAG;NV;600079;;088;12.06.2013;GS-BL129;01;GSV;930
1;VW;H;8766649;;FBR;12.06.2013;159185;Hansmann Logistik;Mörser Str. 67;D;38442;Wolfsburg;;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J73I8;8587;1;VW0012;;;;;;;201;48;0,17;0,17;0,198;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;931
1;VW;H;8766649;;FBR;12.06.2013;159185;Hansmann Logistik;Mörser Str. 67;D;38442;Wolfsburg;;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J73I8;8587;;;10;004280;;;;;;17;0;;0,33;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;932
1;VW;H;8766649;;FBR;12.06.2013;159185;Hansmann Logistik;Mörser Str. 67;D;38442;Wolfsburg;;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J73I8;8587;;;1;001210;;;;;;7;0;;0,053;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;933
1;VW;H;8766650;;FBR;12.06.2013;159185;Hansmann Logistik;Mörser Str. 67;D;38442;Wolfsburg;;;184656;Syncreon Deutschland GmbH;Lise-Meitner-Str.21;D;31515;Wunstorf;;;L09H2;8585;4;0000PAL;;;0;;;;568;100;0,1;0,08;0,576;;;;;;FV;700001;Rudolph & Söhne Logistik;091;13.06.2013;BS-F203;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;934
1;VW;H;8766650;;FBR;12.06.2013;159185;Hansmann Logistik;Mörser Str. 67;D;38442;Wolfsburg;;;184656;Syncreon Deutschland GmbH;Lise-Meitner-Str.21;D;31515;Wunstorf;;;L09H2;8585;;;76;004147;;;;;;76;0;;1,292;;;;;;FV;700001;Rudolph & Söhne Logistik;091;13.06.2013;BS-F203;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;935
1;VW;H;8766656;;FBR;12.06.2013;108356;Sumitomo Electric Bordnetze GmbH;Heinenkamp 18;D;38444;Wolfsburg;;;560040;SESE Heibron SEAT Martorell (49);Dieselstraße 12;D;74078;Heilbronn;;;06-PS;232417;2;VW0012;;;;;;;312;96;0,34;0,34;0,396;;;;;;FV;606056;;057;13.06.2013;EOU967;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;936
1;VW;H;8766656;;FBR;12.06.2013;108356;Sumitomo Electric Bordnetze GmbH;Heinenkamp 18;D;38444;Wolfsburg;;;560040;SESE Heibron SEAT Martorell (49);Dieselstraße 12;D;74078;Heilbronn;;;06-PS;232417;;;28;006280;;;;;;84;0;;1,848;;;;;;FV;606056;;057;13.06.2013;EOU967;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;937
1;VW;H;8766656;;FBR;12.06.2013;108356;Sumitomo Electric Bordnetze GmbH;Heinenkamp 18;D;38444;Wolfsburg;;;560040;SESE Heibron SEAT Martorell (49);Dieselstraße 12;D;74078;Heilbronn;;;06-PS;232417;;;2;001210;;;;;;14;0;;0,106;;;;;;FV;606056;;057;13.06.2013;EOU967;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;938
1;VW;H;8766662;;FBR;12.06.2013;168991;Röchling Automotive Wolfsburg KG;Lehmkuhlenfeld;D;38444;Wolfsburg / Hattorf;;;514042;Volkswagen AG Thyssen-Henschelhalle;Wolfhager Str. 109;D;34127;Kassel;;;KOK21;81639215;1;114845;;;;;;Automobilteile;115;98;0,14;0,14;1;;;;;;FV;605840;;082;13.06.2013;WOB-S1413;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;939
1;VW;H;8766664;;FBR;12.06.2013;168991;Röchling Automotive Wolfsburg KG;Lehmkuhlenfeld;D;38444;Wolfsburg / Hattorf;;;514160;Scherm-Logistik Neu;Am Kraftwerk 23;D;34582;Borken;;;KOK31;81639216;10;114845;;;;;;Automobilteile;1000;980;1,4;1,4;10;;;;;;FV;605179;;111;13.06.2013;EIC-FS213;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;940
1;VW;H;8766668;;FBR;12.06.2013;188443;Kunststoff Autoplast GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;570018;Sitech Sitztechnik GmbH;Stellfelder Str. 48;D;38448;Wolfsburg;;;K01A1;300373;2;114888;;;;;;Automobilteile;156;78;0,34;0,34;2,444;;;;;;FV;600310;;117;13.06.2013;BS-EE71;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;941
1;VW;H;8766669;;FBR;12.06.2013;188443;Kunststoff Autoplast GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;570018;Sitech Sitztechnik GmbH;Stellfelder Str. 48;D;38448;Wolfsburg;;;K01A1;300374;2;114888;;;;;;Automobilteile;156;78;0,34;0,34;2,444;;;;;;FV;600310;;117;13.06.2013;BS-EE71;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;942
1;VW;H;8766671;;FBR;12.06.2013;184633;Lunke Automotive GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;511013;Volkswagen AG Außenlager S1;Mörser Str. 67;D;38440;Wolfsburg;;;K01A2;300376;2;VW0012;;;;;;Automobilteile;192;96;0,34;0,34;0,396;;;;;;FV;600310;;114;13.06.2013;GF-VE113;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;943
1;VW;H;8766671;;FBR;12.06.2013;184633;Lunke Automotive GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;511013;Volkswagen AG Außenlager S1;Mörser Str. 67;D;38440;Wolfsburg;;;K01A2;300376;;;20;006280;;;;Automobilteile;;60;0;;1,32;;;;;;FV;600310;;114;13.06.2013;GF-VE113;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;944
1;VW;H;8766671;;FBR;12.06.2013;184633;Lunke Automotive GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;511013;Volkswagen AG Außenlager S1;Mörser Str. 67;D;38440;Wolfsburg;;;K01A2;300376;;;2;001210;;;;Automobilteile;;14;0;;0,106;;;;;;FV;600310;;114;13.06.2013;GF-VE113;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;945
1;VW;H;8766672;;FBR;12.06.2013;184633;Lunke Automotive GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;511013;Volkswagen AG Außenlager S1;Mörser Str. 67;D;38440;Wolfsburg;;;K01A2;300377;1;VW0012;;;;;;Automobilteile;96;48;0,17;0,17;0,198;;;;;;FV;600310;;114;13.06.2013;GF-VE113;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;946
1;VW;H;8766672;;FBR;12.06.2013;184633;Lunke Automotive GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;511013;Volkswagen AG Außenlager S1;Mörser Str. 67;D;38440;Wolfsburg;;;K01A2;300377;;;15;006280;;;;Automobilteile;;45;0;;0,99;;;;;;FV;600310;;114;13.06.2013;GF-VE113;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;947
1;VW;H;8766672;;FBR;12.06.2013;184633;Lunke Automotive GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;511013;Volkswagen AG Außenlager S1;Mörser Str. 67;D;38440;Wolfsburg;;;K01A2;300377;;;1;001210;;;;Automobilteile;;7;0;;0,053;;;;;;FV;600310;;114;13.06.2013;GF-VE113;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;948
1;VW;H;8766673;;FBR;12.06.2013;184633;Lunke Automotive GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;511013;Volkswagen AG Außenlager S1;Mörser Str. 67;D;38440;Wolfsburg;;;K01A2;300378;1;VW0012;;;;;;Automobilteile;96;48;0,17;0,17;0,198;;;;;;FV;600310;;114;13.06.2013;GF-VE113;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;949
1;VW;H;8766673;;FBR;12.06.2013;184633;Lunke Automotive GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;511013;Volkswagen AG Außenlager S1;Mörser Str. 67;D;38440;Wolfsburg;;;K01A2;300378;;;13;006280;;;;Automobilteile;;39;0;;0,858;;;;;;FV;600310;;114;13.06.2013;GF-VE113;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;950
1;VW;H;8766673;;FBR;12.06.2013;184633;Lunke Automotive GmbH;Brandgehaege 20;D;38444;Wolfsburg;;;511013;Volkswagen AG Außenlager S1;Mörser Str. 67;D;38440;Wolfsburg;;;K01A2;300378;;;1;001210;;;;Automobilteile;;7;0;;0,053;;;;;;FV;600310;;114;13.06.2013;GF-VE113;NV;602646;;005;12.06.2013;OHA-GP297;01;GSV;951
1;VW;H;8766731;;FBR;12.06.2013;570020;AUDI AG Emden CKD / Syncreon;Eichstraße;D;26725;Emden;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;101F5;19331;1;114777;;;;;;;100;36;0,14;0,14;0,97;;;;;;FV;600461;;121;13.06.2013;JL-LT404;NV;605709;;099;12.06.2013;BA017UP;90;GSZ;952
1;VW;H;8766732;;FBR;12.06.2013;570020;AUDI AG Emden CKD / Syncreon;Eichstraße;D;26725;Emden;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;;19330;1;VW0012;;;;;;;81;48;0,17;0,17;0,198;;;;;;FV;600461;;122;13.06.2013;JL-LT214;NV;605709;;099;12.06.2013;BA017UP;01;TZW;953
1;VW;H;8766732;;FBR;12.06.2013;570020;AUDI AG Emden CKD / Syncreon;Eichstraße;D;26725;Emden;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;;19330;;;5;006280;;;;;;15;0;;0,33;;;;;;FV;600461;;122;13.06.2013;JL-LT214;NV;605709;;099;12.06.2013;BA017UP;01;TZW;954
1;VW;H;8766732;;FBR;12.06.2013;570020;AUDI AG Emden CKD / Syncreon;Eichstraße;D;26725;Emden;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;;19330;;;1;001210;;;;;;7;0;;0,053;;;;;;FV;600461;;122;13.06.2013;JL-LT214;NV;605709;;099;12.06.2013;BA017UP;01;TZW;955
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184853;4;502409;;;;;;Automobilteile;1582;96;0,152;0,125;0,864;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;956
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184853;;;12;503559;;;;Automobilteile;;36;0;;0,576;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;957
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184853;;;64;508693;;;;Automobilteile;;128;0;;5,248;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;958
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184853;;;4;507261;;;;Automobilteile;;20;0;;0,352;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;959
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184854;4;502409;;;;;;Automobilteile;;96;0,152;0,125;0,864;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;960
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184854;;;12;503559;;;;Automobilteile;;36;0;;0,576;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;961
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184854;;;64;508693;;;;Automobilteile;;128;0;;5,248;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;962
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184854;;;4;001210;;;;Automobilteile;;28;0;;0,212;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;963
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184855;1;502409;;;;;;Automobilteile;;24;0,038;0,031;0,216;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;964
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184855;;;3;503559;;;;Automobilteile;;9;0;;0,144;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;965
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184855;;;16;521410;;;;Automobilteile;;41,6;0;;1,456;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;966
1;VW;H;8766739;;FBR;13.06.2013;164211;Hella Lux Slovenija d.o.o.;;SLO;1100;Ljubljana;;;538001;Volkswagen Osnabrück GmbH;Karmannstr. 1;D;49084;Osnabrück;;;S1908;80184855;;;1;507261;;;;Automobilteile;;5;0;;0,088;;;;;;FV;605840;;074;13.06.2013;WOB-H1414;NV;601054;;023;13.06.2013;SG-AK01;01;GSV;967
1;VW;H;8766741;;FBR;12.06.2013;100697;Mann & Hummel Automotive GmbH;Grubenweg 22;D;38667;Bad Harzburg;;;184656;Syncreon Deutschland GmbH;Lise-Meitner-Str.21;D;31515;Wunstorf;;;L09H2;35585559;16;114845;;;;;;Automobilteile;3680;1568;2,24;2,24;16;;;;;;FV;700001;Rudolph & Söhne Logistik;091;13.06.2013;BS-F203;NV;600310;;063;12.06.2013;GF-VE119;01;GSV;968
1;VW;H;8766741;;FBR;12.06.2013;100697;Mann & Hummel Automotive GmbH;Grubenweg 22;D;38667;Bad Harzburg;;;184656;Syncreon Deutschland GmbH;Lise-Meitner-Str.21;D;31515;Wunstorf;;;L09H2;35585717;3;114845;;;;;;Automobilteile;;294;0,42;0,42;3;;;;;;FV;700001;Rudolph & Söhne Logistik;091;13.06.2013;BS-F203;NV;600310;;063;12.06.2013;GF-VE119;01;GSV;969
1;VW;H;8766727;;FBR;12.06.2013;160322;Vibracoustic GmbH & Co. KG;Hörstener Str. 45-47;D;21079;Hamburg;;;537001;Volkswagen AG;J.Jonasa 1;SK;81000;Bratislava;;;J86C8;41314100;4;VW0012;;;;;;Automobilteile;1297;192;0,68;0,68;0,792;;;;;;FV;602202;;050;13.06.2013;NR559GK;NV;605529;;009;12.06.2013;SL-KJ361;01;GSV;970
