<http://geoknow.eu/wp5/actor/514022>	Falderbaumstr. 35, Kassel / Waldau, Germany	success	[{"place_id":"2481899692","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"23774780","boundingbox":["51.2827152","51.2855306","9.5015142","9.5029517"],"lat":"51.2849365","lon":"9.5024914","display_name":"Falderbaumstraße, Waldau, Kassel, Regierungsbezirk Kassel, Hessen, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.6},{"place_id":"36344412","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"22516085","boundingbox":["51.2833267","51.2835217","9.4965604","9.4966852"],"lat":"51.2833267","lon":"9.4966852","display_name":"Falderbaumstraße, Fuldabrück, Kassel, Regierungsbezirk Kassel, Hessen, 34121, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.5}]
<http://geoknow.eu/wp5/actor/560014>	Ruhrstraße 3, Neuburg, Germany	success	[{"place_id":"2478776775","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"2450711969","boundingbox":[48.7396282,48.7397282,11.2338588,11.2339588],"lat":"48.7396782","lon":"11.2339088","display_name":"3, Ruhrstraße, Industriegebiet Grünau (Neuburg), Herrenwörth, Neuburg an der Donau, Neuburg-Schrobenhausen, Oberbayern, Bayern, 86633, Deutschland","class":"place","type":"house","importance":0.801}]
<http://geoknow.eu/wp5/actor/560041>	Dieselstraße 12, Heilbronn, Germany	success	[{"place_id":"55010771","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"60173999","boundingbox":["49.1732855","49.1735325","9.2135518","9.2148268"],"lat":"49.1734089817835","lon":"9.21418937456815","display_name":"12, Dieselstraße, Neckargartach, Heilbronn, Regierungsbezirk Stuttgart, Baden-Württemberg, 74076, Deutschland","class":"place","type":"house","importance":0.801}]
<http://geoknow.eu/wp5/actor/564001>	Amerikaring 2, Bremerhaven, Germany	success	[{"place_id":"2482226595","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"135294826","boundingbox":["53.5919146","53.5935196","8.5431088","8.546298"],"lat":"53.5927171","lon":"8.5447034","display_name":"Benthin, 2, Amerikaring, Gewerbepark Europa-Center, Weddewarden, Stadtbezirk Bremerhaven-Nord, Bremerhaven, Bremen, 27580, Deutschland, European Union","class":"place","type":"house","importance":0.601}]
<http://geoknow.eu/wp5/actor/514145>	Heinrich-Hertz-Str. 47, Kassel, Germany	success	[{"place_id":"2481899707","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"161678094","boundingbox":["51.2750207","51.2776355","9.521407","9.5240129"],"lat":"51.2759029","lon":"9.5227426","display_name":"Heinrich-Hertz-Straße, Waldau, Kassel, Regierungsbezirk Kassel, Hessen, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.9},{"place_id":"23517409","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"8372069","boundingbox":["51.2746897","51.2748129","9.5211057","9.5216484"],"lat":"51.2746897","lon":"9.5213925","display_name":"Heinrich-Hertz-Straße, Waldau, Kassel, Regierungsbezirk Kassel, Hessen, Deutschland, Europe","class":"highway","type":"tertiary","importance":0.9},{"place_id":"45535487","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"40553418","boundingbox":["51.2802366","51.2812336","9.5196803","9.52133"],"lat":"51.2807216","lon":"9.5204866","display_name":"Heinrich-Hertz-Straße, Waldau, Kassel, Regierungsbezirk Kassel, Hessen, Deutschland, European Union","class":"highway","type":"residential","importance":0.9},{"place_id":"35455160","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"22516086","boundingbox":["51.2740168","51.2755183","9.5081582","9.5211057"],"lat":"51.274231","lon":"9.516616","display_name":"Heinrich-Hertz-Straße, Waldau, Kassel, Regierungsbezirk Kassel, Hessen, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.9},{"place_id":"62705364","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"91803556","boundingbox":["51.0567837","51.0578155","9.2688901","9.269708"],"lat":"51.057335","lon":"9.2692998","display_name":"Heinrich-Hertz-Straße, Borken, Schwalm-Eder-Kreis, Regierungsbezirk Kassel, Hessen, 34852, Deutschland, Europe","class":"highway","type":"residential","importance":0.9}]
<http://geoknow.eu/wp5/actor/570090>	Karmannstr. 1, Osnabrück, Germany	success	[{"place_id":"23681684","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"7752050","boundingbox":["52.263265","52.264239","8.0803861","8.083665"],"lat":"52.2638923","lon":"8.0815531","display_name":"Karmannstraße, Schölerberg, Osnabrück, Niedersachsen, 49084, Deutschland, European Union","class":"highway","type":"residential","importance":0.99185895041901},{"place_id":"65142250","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"99898848","boundingbox":["52.2660645","52.2665146","8.0679013","8.0700654"],"lat":"52.2660645","lon":"8.0679013","display_name":"Karmannstraße, Schölerberg, Osnabrück, Niedersachsen, 49084, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.7},{"place_id":"88866788","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"160413942","boundingbox":["52.264239","52.2666929","8.070041","8.0803861"],"lat":"52.2655028","lon":"8.0751547","display_name":"Karmannstraße, Schölerberg, Osnabrück, Niedersachsen, 49084, Deutschland, European Union","class":"highway","type":"service","importance":0.675}]
<http://geoknow.eu/wp5/actor/186575>	IZ Noe Süd, Str.3, OBJ18, Wiener Neudorf, POB36, Austria	success	[]
<http://geoknow.eu/wp5/actor/528081>	Am Schafteich 2, Glauchau, Germany	success	[{"place_id":"69348278","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"108219348","boundingbox":["50.8283948","50.8296637","12.5412278","12.5450054"],"lat":"50.829029234661","lon":"12.5431166287367","display_name":"Firma: BMG, Halle 5, 2, Am Schafteich, Jerisau, Glauchau, Zwickau, Sachsen, 08371, Deutschland, European Union","class":"place","type":"house","importance":0.801},{"place_id":"68259965","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"108219347","boundingbox":["50.8300826","50.8307115","12.5438067","12.5456847"],"lat":"50.8303930197073","lon":"12.5447353543909","display_name":"Firma: BMG, Halle 4, 2, Am Schafteich, Jerisau, Glauchau, Zwickau, Sachsen, 08371, Deutschland, European Union","class":"place","type":"house","importance":0.801},{"place_id":"66610643","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"102739813","boundingbox":["50.8277814","50.8286831","12.5387266","12.5401417"],"lat":"50.8282342576019","lon":"12.539430535415","display_name":"Firma: BMG, Halle 1, 2, Am Schafteich, Jerisau, Glauchau, Zwickau, Sachsen, 08371, Deutschland, European Union","class":"place","type":"house","importance":0.801},{"place_id":"66796258","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"102739814","boundingbox":["50.8288141","50.8302181","12.5386677","12.5402577"],"lat":"50.8294696301955","lon":"12.5395041927844","display_name":"Firma: BMG, Halle 2-3, 2, Am Schafteich, Jerisau, Glauchau, Zwickau, Sachsen, 08371, Deutschland, European Union","class":"place","type":"house","importance":0.801}]
<http://geoknow.eu/wp5/actor/560004>	NSU-Strasse 1, Neckarsulm, Germany	success	[{"place_id":"48650765","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"43328723","boundingbox":["49.1937563","49.1946722","9.2211803","9.22255"],"lat":"49.1942614989796","lon":"9.22175121937145","display_name":"Audi Forum, 1, NSU-Straße, Amorbach, Neckarsulm, Landkreis Heilbronn, Regierungsbezirk Stuttgart, Baden-Württemberg, 74172, Deutschland","class":"tourism","type":"attraction","importance":0.701,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_point_of_interest.p.20.png"}]
<http://geoknow.eu/wp5/actor/182924>	Robert-Bosch-Str. 200, Hildesheim, Germany	success	[{"place_id":"43483465","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"34139124","boundingbox":["52.1163928","52.1165675","9.897667","9.8980503"],"lat":"52.1165188","lon":"9.8979416","display_name":"Robert-Bosch-Straße, Gewerbegebiet Bosch, Hildesheimer Wald, Hildesheim, Landkreis Hildesheim, Niedersachsen, 31139, Deutschland, Europe","class":"highway","type":"unclassified","importance":0.9},{"place_id":"45991278","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"39033417","boundingbox":["52.117466","52.1182132","9.9017398","9.9019065"],"lat":"52.1179187","lon":"9.9017821","display_name":"Robert-Bosch-Straße, Hildesheimer Wald, Hildesheim, Landkreis Hildesheim, Niedersachsen, 31139, Deutschland, Europe","class":"highway","type":"residential","importance":0.9},{"place_id":"95054770","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"177140438","boundingbox":["52.1268329","52.1269656","9.9143687","9.9153395"],"lat":"52.1269065","lon":"9.9149973","display_name":"Robert-Bosch-Straße, Neuhof, Hildesheim, Landkreis Hildesheim, Niedersachsen, 31139, Deutschland, Europe","class":"highway","type":"secondary","importance":0.9},{"place_id":"21009384","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"4915289","boundingbox":["52.1160409","52.1163928","9.897161","9.897667"],"lat":"52.1162251","lon":"9.8974127","display_name":"Robert-Bosch-Straße, Gewerbegebiet Bosch, Hildesheimer Wald, Hildesheim, Landkreis Hildesheim, Niedersachsen (Landmasse), 31139, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.9},{"place_id":"94665940","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"177140440","boundingbox":["52.1182132","52.1186754","9.9019065","9.9022568"],"lat":"52.1184157","lon":"9.902082","display_name":"Robert-Bosch-Straße, Hildesheimer Wald, Hildesheim, Landkreis Hildesheim, Niedersachsen, 31139, Deutschland, Europe","class":"highway","type":"secondary","importance":0.9},{"place_id":"38338800","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"26285900","boundingbox":["52.1286836","52.1331646","9.9224029","9.9288832"],"lat":"52.1308411","lon":"9.9256541","display_name":"Robert-Bosch-Straße, Neuhof, Hildesheim, Landkreis Hildesheim, Niedersachsen, 31139, Deutschland, European Union","class":"highway","type":"secondary","importance":0.9},{"place_id":"43026334","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"34015071","boundingbox":["52.1251507","52.1268329","9.904998","9.9143687"],"lat":"52.1264333","lon":"9.9091969","display_name":"Robert-Bosch-Straße, Neuhof, Hildesheim, Landkreis Hildesheim, Niedersachsen (Landmasse), 31139, Deutschland, European Union","class":"highway","type":"secondary","importance":0.9},{"place_id":"42677655","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"34139126","boundingbox":["52.1171111","52.1171392","9.899276","9.8994948"],"lat":"52.1171379","lon":"9.8993663","display_name":"Robert-Bosch-Straße, Hildesheimer Wald, Hildesheim, Landkreis Hildesheim, Niedersachsen, 31139, Deutschland, Europe","class":"highway","type":"unclassified","importance":0.9},{"place_id":"65969478","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"104984279","boundingbox":["52.0174203","52.0176788","10.126994","10.1302073"],"lat":"52.0174203","lon":"10.126994","display_name":"Robert-Bosch-Straße, Bockenem, Landkreis Hildesheim, Niedersachsen, Deutschland, Europe","class":"highway","type":"unclassified","importance":0.9}]
<http://geoknow.eu/wp5/actor/560001>	Ettinger Straße, Ingolstadt, Germany	success	[{"place_id":"21460162","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"4942389","boundingbox":["48.7746276","48.7749252","11.4170508","11.4171361"],"lat":"48.7748247","lon":"11.417107","display_name":"Ettinger Straße, Oberhaunstadt, Ingolstadt, Oberbayern, Bayern, 85057, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.9},{"place_id":"38632818","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"27267723","boundingbox":["48.7919912","48.7925216","11.4024244","11.4025089"],"lat":"48.7919912","lon":"11.4025089","display_name":"Ettinger Straße, Friedrichshofen, Ingolstadt, Oberbayern, Bayern, 85049, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.9},{"place_id":"42597722","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"32999620","boundingbox":["48.7715208","48.7716122","11.4172412","11.4172747"],"lat":"48.7716122","lon":"11.4172412","display_name":"Ettinger Straße, Haunwöhr, Ingolstadt, Oberbayern, Bayern, 85057, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.9},{"place_id":"86144611","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"156788416","boundingbox":["48.7858705","48.7859859","11.4085452","11.4088433"],"lat":"48.7859425","lon":"11.4086648","display_name":"Ettinger Straße, Friedrichshofen, Ingolstadt, Oberbayern, Bayern, 85057, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.9},{"place_id":"38274575","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"25508272","boundingbox":["48.793916","48.7957978","11.4024718","11.4029773"],"lat":"48.7949791","lon":"11.4026943","display_name":"Ettinger Straße, Friedrichshofen, Etting, Ingolstadt, Oberbayern, Bayern, 85057, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.9}]
<http://geoknow.eu/wp5/actor/511002>	Wolfsburg, Germany	success	[{"place_id":"97380112","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"relation","osm_id":"62418","boundingbox":["52.3160965","52.495086","10.6471264","10.9068413"],"lat":"52.40559125","lon":"10.778877487901","display_name":"Wolfsburg, Niedersachsen (Landmasse), Deutschland, European Union","class":"boundary","type":"administrative","importance":0.77270465459703,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_boundary_administrative.p.20.png"},{"place_id":"177451","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"31172722","boundingbox":[52.2605588,52.5805588,10.6261682,10.9461682],"lat":"52.4205588","lon":"10.7861682","display_name":"Wolfsburg, Niedersachsen, Deutschland","class":"place","type":"city","importance":0.55,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_place_city.p.20.png"},{"place_id":"846596","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"270230572","boundingbox":[50.7262315,50.7263315,6.0723602,6.0724602],"lat":"50.7262815","lon":"6.0724102","display_name":"Wolfsberg, Aachen, Städteregion Aachen, Nordrhein-Westfalen, Deutschland","class":"natural","type":"peak","importance":0.4,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_peak.p.20.png"},{"place_id":"15171524","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"1298727095","boundingbox":[50.7347608,50.7348608,11.888037,11.888137],"lat":"50.7348108","lon":"11.888087","display_name":"Wolfsberg, Triptis, Saale-Orla-Kreis, Thüringen, Deutschland","class":"natural","type":"peak","importance":0.4,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_peak.p.20.png"},{"place_id":"7569670","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"751790136","boundingbox":[49.3504851,49.3505851,10.2294752,10.2295752],"lat":"49.3505351","lon":"10.2295252","display_name":"Wolfsberg, Gebsattel, Landkreis Ansbach, Mittelfranken, Bayern, Deutschland","class":"natural","type":"peak","importance":0.4,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_peak.p.20.png"},{"place_id":"7508474","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"738839308","boundingbox":[50.9952482,50.9953482,10.2568051,10.2569051],"lat":"50.9952982","lon":"10.2568551","display_name":"Wolfsberg, Eisenach, Thüringen, Deutschland, Europe","class":"natural","type":"peak","importance":0.4,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_peak.p.20.png"},{"place_id":"5521354","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"571578262","boundingbox":[53.0770915,53.0771915,12.6170647,12.6171647],"lat":"53.0771415","lon":"12.6171147","display_name":"Wolfsberg, Wittstock/Dosse, Ostprignitz-Ruppin, Brandenburg Nordwest-Nordost Region, Brandenburg, Deutschland","class":"natural","type":"peak","importance":0.4,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_peak.p.20.png"},{"place_id":"2457942585","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"2257697199","boundingbox":[50.7139361,50.7140361,10.4352331,10.4353331],"lat":"50.7139861","lon":"10.4352831","display_name":"Wolfsberg, Schmalkalden, Schmalkalden-Meiningen, Thüringen, Deutschland, European Union","class":"natural","type":"peak","importance":0.4,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_peak.p.20.png"},{"place_id":"2482589730","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"2484230721","boundingbox":[47.9385863,47.9386863,12.0992775,12.0993775],"lat":"47.9386363","lon":"12.0993275","display_name":"Wolfsberg, Schechen, Landkreis Rosenheim, Oberbayern, Bayern, Deutschland, European Union","class":"natural","type":"peak","importance":0.4,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_peak.p.20.png"},{"place_id":"4271144","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"433685634","boundingbox":[51.085082,51.085182,14.466886,14.466986],"lat":"51.085132","lon":"14.466936","display_name":"Wolfsberg, Schirgiswalde-Kirschau, Bautzen, Sachsen, Deutschland","class":"natural","type":"peak","importance":0.4,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_peak.p.20.png"}]
<http://geoknow.eu/wp5/actor/165133>	Güterstr. 21-23, Dieburg, Germany	success	[{"place_id":"84302917","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"150010140","boundingbox":["49.9055637","49.9059186","8.8527033","8.8529414"],"lat":"49.9057475","lon":"8.8528444","display_name":"Güterstraße, Industriegebiet Nord, Dieburg, Darmstadt-Dieburg, Regierungsbezirk Darmstadt, Hessen, 64807, Deutschland","class":"highway","type":"unclassified","importance":0.8},{"place_id":"39687773","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"28451877","boundingbox":["48.8353837","48.8386266","12.9483216","12.9501562"],"lat":"48.8369602","lon":"12.9495251","display_name":"Güterstraße, Schaching, Fischerdorf, Deggendorf, Niederbayern, Bayern, 94469, Deutschland, European Union","class":"highway","type":"residential","importance":0.6}]
<http://geoknow.eu/wp5/actor/514042>	Wolfhager Str. 109, Kassel, Germany	success	[{"place_id":"2453222934","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"208522981","boundingbox":["51.3239627","51.3240231","9.4832562","9.4834198"],"lat":"51.3239929","lon":"9.48334088778067","display_name":"R18, 109, Wolfhager Straße, Rothenditmold, Kassel, Regierungsbezirk Kassel, Hessen, 34127, Deutschland, European Union","class":"place","type":"house","importance":0.701}]
<http://geoknow.eu/wp5/actor/182943>	An der Kreisstraße 22, Büddenstedt / Reinsdorf, Germany	success	[]
<http://geoknow.eu/wp5/actor/179768>	Blejska Dobrava 124, Jesenice, Slovenia	success	[{"place_id":"601178","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"208843219","boundingbox":[46.3932823,46.4332823,14.0729612,14.1129612],"lat":"46.4132823","lon":"14.0929612","display_name":"Blejska Dobrava, Gorenjska, Zahodna Slovenija, Slovenija, European Union","class":"place","type":"village","importance":0.83263829078643,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_place_village.p.20.png"}]
<http://geoknow.eu/wp5/actor/560030>	Hütöhaz 25, Györ, Hungaria	success	[{"place_id":"47204275","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"40975975","boundingbox":["47.6856849","47.6857478","17.6895426","17.6926122"],"lat":"47.6857153","lon":"17.6911289","display_name":"Hűtőház utca, Győri járás, Győr, Győri kistérség, Győr-Moson-Sopron megye, Nyugat-Dunántúl, Dunántúl, 9027, Magyarország, European Union","class":"highway","type":"residential","importance":0.8},{"place_id":"49344231","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"46337525","boundingbox":["47.6846363","47.6856849","17.6926122","17.703128"],"lat":"47.6855897","lon":"17.6972915","display_name":"Hűtőház utca, Győri járás, Győr, Győri kistérség, Győr-Moson-Sopron megye, Nyugat-Dunántúl, Dunántúl, 9027, Magyarország","class":"highway","type":"residential","importance":0.8}]
<http://geoknow.eu/wp5/actor/170161>	QuedlinburgerStr., Warnstedt, Germany	success	[{"place_id":"37051767","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"24910324","boundingbox":["51.7656689","51.7659794","11.0892612","11.0899476"],"lat":"51.7657873","lon":"11.0895111","display_name":"Quedlinburger Straße, Warnstedt, Thale, Harz, Sachsen-Anhalt, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.3},{"place_id":"57640767","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"76008539","boundingbox":["51.7627343","51.7635925","11.0866166","11.0870786"],"lat":"51.7630676","lon":"11.0867535","display_name":"Quedlinburger Straße, Warnstedt, Thale, Harz, Sachsen-Anhalt, 06502, Deutschland, European Union","class":"highway","type":"residential","importance":0.3},{"place_id":"90159771","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"165636448","boundingbox":["51.7626377","51.7627343","11.0870786","11.0872792"],"lat":"51.7627343","lon":"11.0870786","display_name":"Quedlinburger Straße, Warnstedt, Thale, Harz, Sachsen-Anhalt, 06502, Deutschland, European Union","class":"bridge","type":"yes","importance":0.201}]
<http://geoknow.eu/wp5/actor/189201>	No 1 Yazhong Road, Zhejiang, China	success	[]
<http://geoknow.eu/wp5/actor/560011>	Gutenbergstr. 3, Großmehring, Germany	success	[{"place_id":"98107749","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"relation","osm_id":"943559","boundingbox":["48.7327225","48.8335105","11.4892074","11.6050642"],"lat":"48.7664732","lon":"11.5333568","display_name":"Großmehring, Eichstätt, Oberbayern, Bayern, Deutschland","class":"boundary","type":"administrative","importance":0.90593119814647,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_boundary_administrative.p.20.png"}]
<http://geoknow.eu/wp5/actor/511014>	Hafenstr. 2, Wolfsburg, Germany	success	[{"place_id":"2454175346","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"38879807","boundingbox":["52.4246389","52.4249099","10.7296508","10.7310113"],"lat":"52.4248806","lon":"10.7304359","display_name":"Hafenstraße, Fallersleben, Wolfsburg, Niedersachsen, 38442, Deutschland, European Union","class":"highway","type":"secondary","importance":0.6},{"place_id":"2454175315","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"10113039","boundingbox":["52.4241948","52.4243112","10.7162925","10.7184474"],"lat":"52.4242517","lon":"10.7175795","display_name":"Hafenstraße, Fallersleben, Wolfsburg, Niedersachsen (Landmasse), 38442, Deutschland, European Union","class":"highway","type":"secondary","importance":0.6},{"place_id":"2454175313","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"8655300","boundingbox":["52.4240771","52.4241961","10.7107738","10.7162923"],"lat":"52.4241759","lon":"10.7131861","display_name":"Hafenstraße, Westrampe, Fallersleben, Wolfsburg, Niedersachsen (Landmasse), 38442, Deutschland, European Union","class":"highway","type":"secondary","importance":0.6}]
<http://geoknow.eu/wp5/actor/188048>	Bayernstr. 30, Langenhagen, Germany	success	[{"place_id":"20992132","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"5088547","boundingbox":["52.4428374","52.4437539","9.690412","9.7114461"],"lat":"52.4431887","lon":"9.7029676","display_name":"Bayernstraße, Godshorn, Langenhagen, Region Hannover, Niedersachsen (Landmasse), 30855, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.6}]
<http://geoknow.eu/wp5/actor/560008>	Borsigstraße 2-6, Ingolstadt, Germany	success	[{"place_id":"40384497","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"31362731","boundingbox":["48.7472862","48.7514862","11.4381124","11.4412161"],"lat":"48.7490055","lon":"11.4398342","display_name":"Borsigstraße, Ringsee, Ingolstadt, Oberbayern, Bayern, 81051, Deutschland, European Union","class":"highway","type":"residential","importance":0.8},{"place_id":"89654199","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"163591683","boundingbox":["48.7475715","48.7509222","11.4387343","11.4422859"],"lat":"48.7500776","lon":"11.4410663","display_name":"Borsigstraße, Kothau, Ingolstadt, Oberbayern, Bayern, 81051, Deutschland, European Union","class":"highway","type":"service","importance":0.775}]
